Vendor_Name,Vendor_Code,Brand_Name,Style_Code,Style_Name,Style_Description,Vendor_Colour_Name,Vendor_Colour_Code,IK_Colour_Name,IK_Colour_Code,Size_Unit,Size_Name,Size_Code,Equivalent_US_Size,Equivalent_UK_Size,EAN_Code,Currency,MRP,Season_Name,Season_Code,Year,Country_Of_Origin,HSN_Code,GST_Tax_Slab,Availability,Segment,Portfolio,Department,Vertical,Category,Brick,Occasion,Sleeve,Neck,Collar,Pattern,Fabric_Construction,Fit,Material,Composition,Fabric,Length,Hemline,Rise,Pack_Qty,Pleat,Closure_Type,Weather,Style_Type,Collection,Vendor_Category,Vendor_Brick,Vendor_Season,Vendor_Article_Number,Special_Feature_1,Special_Feature_2,Special_Feature_3
,,Shree,902412601,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Crockery, L",Crockery,AJ,Light Brown,#964B00,Other  ,Large,L,,,8905944894284,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Stripes,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024126003,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412601,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Crockery, XL",Crockery,AJ,Light Brown,#964B00,Other  ,X-Large,XL,,,8905944894291,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Stripes,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024126004,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412601,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Crockery, XXL",Crockery,AJ,Light Brown,#964B00,Other  ,XX-Large,XXL,,,8905944894307,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Stripes,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024126005,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902413901,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Ensign Blue, S",Ensign Blue,E,Blue,#0000FF,Other  ,Small,S,,,8905944894482,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024139001,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902413901,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Ensign Blue, M",Ensign Blue,E,Blue,#0000FF,Other  ,Medium,M,,,8905944894499,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024139002,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902413901,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Ensign Blue, L",Ensign Blue,E,Blue,#0000FF,Other  ,Large,L,,,8905944894505,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024139003,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902413901,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, Ensign Blue, XL",Ensign Blue,E,Blue,#0000FF,Other  ,X-Large,XL,,,8905944894512,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024139004,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902413901,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOO, Ensign Blue, XXL",Ensign Blue,E,Blue,#0000FF,Other  ,XX-Large,XXL,,,8905944894529,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024139005,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902435801,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, White, S",White,BQ,White,#FFFFFF,Other  ,Small,S,,,8905944906444,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024358001,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902435801,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, White, M",White,BQ,White,#FFFFFF,Other  ,Medium,M,,,8905944906468,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024358003,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902435801,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, White, L",White,BQ,White,#FFFFFF,Other  ,Large,L,,,8905944906482,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024358005,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902435801,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, White, XL",White,BQ,White,#FFFFFF,Other  ,X-Large,XL,,,8905944906505,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024358007,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902435801,JJEOXFORD SHIRT LS NOOS,"JJEOXFORD SHIRT LS NOOS, White, XXL",White,BQ,White,#FFFFFF,Other  ,XX-Large,XXL,,,8905944906529,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Botton-Down Collar,Solid,Woven,Slim,,Cotton - Organic 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024358009,,OXFORD WEAVE,ORIGINALS by JACK & JONES
,,Shree,902412701,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, White, S",White,BQ,White,#FFFFFF,Other  ,Small,S,,,8905944894321,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127001,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412701,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, White, M",White,BQ,White,#FFFFFF,Other  ,Medium,M,,,8905944894352,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127004,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412701,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, White, L",White,BQ,White,#FFFFFF,Other  ,Large,L,,,8905944894383,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127007,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412701,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, White, XL",White,BQ,White,#FFFFFF,Other  ,X-Large,XL,,,8905944894413,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127010,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412701,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, White, XXL",White,BQ,White,#FFFFFF,Other  ,XX-Large,XXL,,,8905944894444,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127013,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412702,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S, Navy Blazer, S",Navy Blazer,AX,Navy Blue,#000080,Other  ,Small,S,,,8905944894338,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127002,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412702,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S, Navy Blazer, M",Navy Blazer,AX,Navy Blue,#000080,Other  ,Medium,M,,,8905944894369,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127005,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412702,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S, Navy Blazer, L",Navy Blazer,AX,Navy Blue,#000080,Other  ,Large,L,,,8905944894390,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127008,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412702,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S, Navy Blazer, XL",Navy Blazer,AX,Navy Blue,#000080,Other  ,X-Large,XL,,,8905944894420,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127011,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412702,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/, Navy Blazer, XXL",Navy Blazer,AX,Navy Blue,#000080,Other  ,XX-Large,XXL,,,8905944894451,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127014,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412703,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, BLACK, S",Black,D,Black,#000000,Other  ,Small,S,,,8905944894345,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127003,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412703,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, BLACK, M",Black,D,Black,#000000,Other  ,Medium,M,,,8905944894376,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127006,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412703,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, BLACK, L",Black,D,Black,#000000,Other  ,Large,L,,,8905944894406,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127009,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412703,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, BLACK, XL",Black,D,Black,#000000,Other  ,X-Large,XL,,,8905944894437,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127012,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902412703,JPRBLACARDIFF SHIRT L/S NOOS,"JPRBLACARDIFF SHIRT L/S NOOS, BLACK, XXL",Black,D,Black,#000000,Other  ,XX-Large,XXL,,,8905944894468,INR,2499,Core,NOS,2026,Denmark,62052090,0.05,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton BCI 100%   ,,Regular,,,,,,,,,SHIRTS,CASUAL,NOOS,9024127015,,Plain Weave Solid Shirt,ORIGINALS by JACK & JONES
,,Shree,902194602,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIRT L, Jet Black, S",Jet Black,D,Black,#000000,Other  ,Small,S,,,8905944816507,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946002,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194602,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIRT L, Jet Black, M",Jet Black,D,Black,#000000,Other  ,Medium,M,,,8905944816545,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946006,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194602,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIRT L, Jet Black, L",Jet Black,D,Black,#000000,Other  ,Large,L,,,8905944816583,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946010,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194602,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIRT, Jet Black, XL",Jet Black,D,Black,#000000,Other  ,X-Large,XL,,,8905944816620,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946014,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194602,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIRT, Jet Black, XXL",Jet Black,D,Black,#000000,Other  ,XX-Large,XXL,,,8905944816668,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946018,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194603,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SH, Chocolate Chip, S",Chocolate Chip,H,Brown,#A52A2A,Other  ,Small,S,,,8905944816514,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946003,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194603,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SH, Chocolate Chip, M",Chocolate Chip,H,Brown,#A52A2A,Other  ,Medium,M,,,8905944816552,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946007,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194603,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SH, Chocolate Chip, L",Chocolate Chip,H,Brown,#A52A2A,Other  ,Large,L,,,8905944816590,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946011,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194603,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN S, Chocolate Chip, XL",Chocolate Chip,H,Brown,#A52A2A,Other  ,X-Large,XL,,,8905944816637,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946015,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194603,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN, Chocolate Chip, XXL",Chocolate Chip,H,Brown,#A52A2A,Other  ,XX-Large,XXL,,,8905944816675,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946019,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194604,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIR, Bright White, S",Bright White,BQ,White,#FFFFFF,Other  ,Small,S,,,8905944816521,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946004,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194604,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIR, Bright White, M",Bright White,BQ,White,#FFFFFF,Other  ,Medium,M,,,8905944816569,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946008,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194604,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHIR, Bright White, L",Bright White,BQ,White,#FFFFFF,Other  ,Large,L,,,8905944816606,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946012,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194604,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SHI, Bright White, XL",Bright White,BQ,White,#FFFFFF,Other  ,X-Large,XL,,,8905944816644,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946016,,STRETCH,PREMIUM by JACK & JONES
,,Shree,902194604,JJPR MARCUS POPLIN SHIRT LS,"JJPR MARCUS POPLIN SH, Bright White, XXL",Bright White,BQ,White,#FFFFFF,Other  ,XX-Large,XXL,,,8905944816682,INR,3299,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Cutaway Collar,Solid,Woven,Slim,,Cotton 96% Spandex 4%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,9021946020,,STRETCH,PREMIUM by JACK & JONES
,,Shree,259124709,JPR RONSHE SHIRT L/S,"JPR RONSHE SHIRT L/S, Navy Blazer, S",Navy Blazer,AX,Navy Blue,#000080,Other  ,Small,S,,,5715419289827,INR,2799,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton 98% Spandex 2%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,2591247044,,STRETCH,PREMIUM by JACK & JONES
,,Shree,259124709,JPR RONSHE SHIRT L/S,"JPR RONSHE SHIRT L/S, Navy Blazer, M",Navy Blazer,AX,Navy Blue,#000080,Other  ,Medium,M,,,5715419289834,INR,2799,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton 98% Spandex 2%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,2591247045,,STRETCH,PREMIUM by JACK & JONES
,,Shree,259124709,JPR RONSHE SHIRT L/S,"JPR RONSHE SHIRT L/S, Navy Blazer, L",Navy Blazer,AX,Navy Blue,#000080,Other  ,Large,L,,,5715419289841,INR,2799,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton 98% Spandex 2%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,2591247049,,STRETCH,PREMIUM by JACK & JONES
,,Shree,259124709,JPR RONSHE SHIRT L/S,"JPR RONSHE SHIRT L/S, Navy Blazer, XL",Navy Blazer,AX,Navy Blue,#000080,Other  ,X-Large,XL,,,5715419289858,INR,2799,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton 98% Spandex 2%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,2591247042,,STRETCH,PREMIUM by JACK & JONES
,,Shree,259124709,JPR RONSHE SHIRT L/S,"JPR RONSHE SHIRT L/S, Navy Blazer, XXL",Navy Blazer,AX,Navy Blue,#000080,Other  ,XX-Large,XXL,,,5715419289865,INR,2799,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton 98% Spandex 2%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,2591247041,,STRETCH,PREMIUM by JACK & JONES
,,Shree,259124710,JPR RONSHE SHIRT L/S,"JPR RONSHE SHIRT L/S, Black, S",Black,D,Black,#000000,Other  ,Small,S,,,5715419289766,INR,2799,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton 98% Spandex 2%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,2591247050,,STRETCH,PREMIUM by JACK & JONES
,,Shree,259124710,JPR RONSHE SHIRT L/S,"JPR RONSHE SHIRT L/S, Black, M",Black,D,Black,#000000,Other  ,Medium,M,,,5715419289773,INR,2799,Core,NOS,2026,India,62052090,0.18,Immediate,Men,International,Clothing,Western_Wear,Top_Wear,Shirts,Casual,Half Sleeve,,Regular Collar,Solid,Woven,Slim,,Cotton 98% Spandex 2%  ,,Regular,,,,,,,,,SHIRTS,FORMAL,NOOS,2591247052,,STRETCH,PREMIUM by JACK & JONES
